Site,Longitude,Latitude,Var1
IsleOfMay,-1.420473491,55.57903174,-505.8997504
IsleOfMay,-1.412137379,55.57903174,-537.1488259
IsleOfMay,-1.403801267,55.57903174,-569.1665844
IsleOfMay,-1.395465155,55.57903174,-601.919408
IsleOfMay,-1.387129043,55.57903174,-635.3731264
IsleOfMay,-1.378792931,55.57903174,-669.4881927
IsleOfMay,-1.370456819,55.57903174,-704.2170822
IsleOfMay,-1.362120707,55.57903174,-739.5069643
IsleOfMay,-1.353784595,55.57903174,-775.2845933
IsleOfMay,-1.345448483,55.57903174,-811.4868445
IsleOfMay,-1.337112371,55.57903174,-848.0396679
IsleOfMay,-1.328776259,55.57903174,-884.8755532
IsleOfMay,-1.320440147,55.57903174,-921.9316841
IsleOfMay,-1.312104035,55.57903174,-959.147045
IsleOfMay,-1.303767923,55.57903174,-996.4590837
IsleOfMay,-1.295431811,55.57903174,-1033.806459
IsleOfMay,-1.287095699,55.57903174,-1071.130173
IsleOfMay,-1.278759587,55.57903174,-1108.373252
IsleOfMay,-1.270423474,55.57903174,-1145.480675
IsleOfMay,-1.66222074,55.58736775,-16.83995547
IsleOfMay,-1.653884628,55.58736775,-21.00131622
IsleOfMay,-1.645548516,55.58736775,-25.78241401
IsleOfMay,-1.637212404,55.58736775,-31.22695406
IsleOfMay,-1.628876292,55.58736775,-37.38005787
IsleOfMay,-1.62054018,55.58736775,-44.28854621
IsleOfMay,-1.612204068,55.58736775,-52.00143757
IsleOfMay,-1.603867956,55.58736775,-60.56549272
