Site,Longitude,Latitude,Var1
IsleOfMay,-1.903967989,55.79576787,-104.7679056
IsleOfMay,-1.895631877,55.79576787,-106.8216116
IsleOfMay,-1.887295765,55.79576787,-108.8161106
IsleOfMay,-1.878959653,55.79576787,-110.7422693
IsleOfMay,-1.870623541,55.79576787,-112.5905794
IsleOfMay,-1.862287429,55.79576787,-114.3512741
IsleOfMay,-1.853951317,55.79576787,-116.0139804
IsleOfMay,-1.845615205,55.79576787,-117.5675831
IsleOfMay,-1.837279093,55.79576787,-119.0075227
IsleOfMay,-1.828942981,55.79576787,-120.3282323
IsleOfMay,-1.820606869,55.79576787,-121.5237121
IsleOfMay,-1.812270757,55.79576787,-122.5888881
IsleOfMay,-1.803934645,55.79576787,-123.5183909
IsleOfMay,-1.795598533,55.79576787,-124.3048908
IsleOfMay,-1.787262421,55.79576787,-124.9472109
IsleOfMay,-1.778926309,55.79576787,-125.4437543
IsleOfMay,-1.770590197,55.79576787,-125.7972713
IsleOfMay,-1.762254085,55.79576787,-126.0122458
IsleOfMay,-1.753917973,55.79576787,-126.0935358
IsleOfMay,-1.745581861,55.79576787,-126.0466318
IsleOfMay,-1.737245749,55.79576787,-125.8774539
IsleOfMay,-1.728909637,55.79576787,-125.5919541
IsleOfMay,-1.720573525,55.79576787,-125.1957221
IsleOfMay,-1.712237412,55.79576787,-124.6937192
IsleOfMay,-1.7039013,55.79576787,-124.0903441
IsleOfMay,-1.695565188,55.79576787,-123.3903562
IsleOfMay,-1.687229076,55.79576787,-122.5997826
IsleOfMay,-1.678892964,55.79576787,-121.7250605
IsleOfMay,-1.670556852,55.79576787,-120.7721378
IsleOfMay,-1.66222074,55.79576787,-119.7463959
IsleOfMay,-1.653884628,55.79576787,-118.6529008
IsleOfMay,-2.045681894,55.80410388,-65.97764599
IsleOfMay,-2.037345782,55.80410388,-67.80505631
IsleOfMay,-2.02900967,55.80410388,-69.69755566
IsleOfMay,-2.020673558,55.80410388,-71.65109222
IsleOfMay,-2.012337446,55.80410388,-73.66102413
IsleOfMay,-2.004001334,55.80410388,-75.72185055
IsleOfMay,-1.995665222,55.80410388,-77.82789492
IsleOfMay,-1.98732911,55.80410388,-79.97343512
IsleOfMay,-1.978992998,55.80410388,-82.1519421
IsleOfMay,-1.970656886,55.80410388,-84.35580228
IsleOfMay,-1.962320774,55.80410388,-86.57678259
IsleOfMay,-1.953984662,55.80410388,-88.80646918
IsleOfMay,-1.94564855,55.80410388,-91.03644569
IsleOfMay,-1.937312437,55.80410388,-93.25831811
IsleOfMay,-1.928976325,55.80410388,-95.46366973
IsleOfMay,-1.920640213,55.80410388,-97.64405278
IsleOfMay,-1.912304101,55.80410388,-99.79104355
IsleOfMay,-1.903967989,55.80410388,-101.8961186
IsleOfMay,-1.895631877,55.80410388,-103.9505843
IsleOfMay,-1.887295765,55.80410388,-105.9455245
IsleOfMay,-1.878959653,55.80410388,-107.8716538
IsleOfMay,-1.870623541,55.80410388,-109.7189985
IsleOfMay,-1.862287429,55.80410388,-111.4772148
IsleOfMay,-1.853951317,55.80410388,-113.1363597
IsleOfMay,-1.845615205,55.80410388,-114.6857295
IsleOfMay,-1.837279093,55.80410388,-116.1209874
IsleOfMay,-1.828942981,55.80410388,-117.4370002
IsleOfMay,-1.820606869,55.80410388,-118.628199
IsleOfMay,-1.812270757,55.80410388,-119.6895213
IsleOfMay,-1.803934645,55.80410388,-120.6157196
IsleOfMay,-1.795598533,55.80410388,-121.4015538
IsleOfMay,-1.787262421,55.80410388,-122.0433356
IsleOfMay,-1.778926309,55.80410388,-122.5366653
IsleOfMay,-1.770590197,55.80410388,-122.8877797
IsleOfMay,-1.762254085,55.80410388,-123.1021232
IsleOfMay,-1.753917973,55.80410388,-123.184269
