Site,Longitude,Latitude,Var1
IsleOfMay,-1.745581861,55.78743187,-102.5472951
IsleOfMay,-1.737245749,55.78743187,-102.1378266
IsleOfMay,-1.728909637,55.78743187,-101.6117458
IsleOfMay,-1.720573525,55.78743187,-100.9752517
IsleOfMay,-1.712237412,55.78743187,-100.2338162
IsleOfMay,-1.7039013,55.78743187,-99.39245044
IsleOfMay,-1.695565188,55.78743187,-98.45626317
IsleOfMay,-1.687229076,55.78743187,-97.43083703
IsleOfMay,-1.678892964,55.78743187,-96.32200013
IsleOfMay,-1.670556852,55.78743187,-95.13542646
IsleOfMay,-1.66222074,55.78743187,-93.87651271
IsleOfMay,-2.02900967,55.79576787,-53.99694319
IsleOfMay,-2.020673558,55.79576787,-55.76741331
IsleOfMay,-2.012337446,55.79576787,-57.59038608
IsleOfMay,-2.004001334,55.79576787,-59.46080995
IsleOfMay,-1.995665222,55.79576787,-61.373228
IsleOfMay,-1.98732911,55.79576787,-63.32179389
IsleOfMay,-1.978992998,55.79576787,-65.30002822
IsleOfMay,-1.970656886,55.79576787,-67.30071631
IsleOfMay,-1.962320774,55.79576787,-69.31609994
IsleOfMay,-1.953984662,55.79576787,-71.33813676
IsleOfMay,-1.94564855,55.79576787,-73.35866131
IsleOfMay,-1.937312437,55.79576787,-75.36944474
IsleOfMay,-1.928976325,55.79576787,-77.36220129
IsleOfMay,-1.920640213,55.79576787,-79.32859379
IsleOfMay,-1.912304101,55.79576787,-81.26023424
IsleOfMay,-1.903967989,55.79576787,-83.14863775
IsleOfMay,-1.895631877,55.79576787,-84.98517608
IsleOfMay,-1.887295765,55.79576787,-86.76103114
IsleOfMay,-1.878959653,55.79576787,-88.46710029
IsleOfMay,-1.870623541,55.79576787,-90.09390504
IsleOfMay,-1.862287429,55.79576787,-91.63170777
IsleOfMay,-1.853951317,55.79576787,-93.07016379
IsleOfMay,-1.845615205,55.79576787,-94.39818535
IsleOfMay,-1.837279093,55.79576787,-95.61124003
IsleOfMay,-1.828942981,55.79576787,-96.7037871
IsleOfMay,-1.820606869,55.79576787,-97.6698524
IsleOfMay,-1.812270757,55.79576787,-98.50438667
IsleOfMay,-1.803934645,55.79576787,-99.20204494
IsleOfMay,-1.795598533,55.79576787,-99.75552123
IsleOfMay,-1.787262421,55.79576787,-100.1636618
IsleOfMay,-1.778926309,55.79576787,-100.4248922
IsleOfMay,-1.770590197,55.79576787,-100.5419847
IsleOfMay,-1.762254085,55.79576787,-100.5194448
IsleOfMay,-1.753917973,55.79576787,-100.3621515
IsleOfMay,-1.745581861,55.79576787,-100.0756157
IsleOfMay,-1.737245749,55.79576787,-99.66577742
IsleOfMay,-1.728909637,55.79576787,-99.13860826
IsleOfMay,-1.720573525,55.79576787,-98.49971689
IsleOfMay,-1.712237412,55.79576787,-97.75408332
IsleOfMay,-1.7039013,55.79576787,-96.9061245
IsleOfMay,-1.695565188,55.79576787,-95.96061734
IsleOfMay,-1.687229076,55.79576787,-94.92360664
IsleOfMay,-1.678892964,55.79576787,-93.80154624
IsleOfMay,-1.670556852,55.79576787,-92.60040088
IsleOfMay,-1.66222074,55.79576787,-91.32556796
IsleOfMay,-1.653884628,55.79576787,-89.98212953
IsleOfMay,-2.045681894,55.80410388,-48.23964547
IsleOfMay,-2.037345782,55.80410388,-49.87774657
IsleOfMay,-2.02900967,55.80410388,-51.57880778
IsleOfMay,-2.020673558,55.80410388,-53.33882385
IsleOfMay,-2.012337446,55.80410388,-55.15319889
IsleOfMay,-2.004001334,55.80410388,-57.01647734
IsleOfMay,-1.995665222,55.80410388,-58.92302709
IsleOfMay,-1.98732911,55.80410388,-60.86716963
IsleOfMay,-1.978992998,55.80410388,-62.84241854
IsleOfMay,-1.970656886,55.80410388,-64.84120191
IsleOfMay,-1.962320774,55.80410388,-66.85532737
IsleOfMay,-1.953984662,55.80410388,-68.87642069
IsleOfMay,-1.94564855,55.80410388,-70.89610415
IsleOfMay,-1.937312437,55.80410388,-72.90602134
IsleOfMay,-1.928976325,55.80410388,-74.89779215
IsleOfMay,-1.920640213,55.80410388,-76.86300442
IsleOfMay,-1.912304101,55.80410388,-78.79326906
IsleOfMay,-1.903967989,55.80410388,-80.68009633
IsleOfMay,-1.895631877,55.80410388,-82.51482533
IsleOfMay,-1.887295765,55.80410388,-84.28857176
IsleOfMay,-1.878959653,55.80410388,-85.9920812
IsleOfMay,-1.870623541,55.80410388,-87.61541013
IsleOfMay,-1.862287429,55.80410388,-89.14824398
IsleOfMay,-1.853951317,55.80410388,-90.58066834
IsleOfMay,-1.845615205,55.80410388,-91.90200727
IsleOfMay,-1.837279093,55.80410388,-93.10795097
IsleOfMay,-1.828942981,55.80410388,-94.19339258
IsleOfMay,-1.820606869,55.80410388,-95.15278877
IsleOfMay,-1.812270757,55.80410388,-95.981102
IsleOfMay,-1.803934645,55.80410388,-96.67310913
IsleOfMay,-1.795598533,55.80410388,-97.22359383
IsleOfMay,-1.787262421,55.80410388,-97.62889075
IsleOfMay,-1.778926309,55.80410388,-97.88462269
IsleOfMay,-1.770590197,55.80410388,-97.99704864
IsleOfMay,-1.762254085,55.80410388,-97.97163409
IsleOfMay,-1.753917973,55.80410388,-97.81297335
IsleOfMay,-1.745581861,55.80410388,-97.52590092
IsleOfMay,-1.737245749,55.80410388,-97.11560122
IsleOfMay,-1.728909637,55.80410388,-96.58739448
IsleOfMay,-1.720573525,55.80410388,-95.94643388
IsleOfMay,-1.712237412,55.80410388,-95.19734146
IsleOfMay,-1.7039013,55.80410388,-94.34369355
IsleOfMay,-1.695565188,55.80410388,-93.38925208
IsleOfMay,-1.687229076,55.80410388,-92.34117534
IsleOfMay,-1.678892964,55.80410388,-91.20677301
IsleOfMay,-1.670556852,55.80410388,-89.9921865
IsleOfMay,-1.66222074,55.80410388,-88.7027325
IsleOfMay,-1.653884628,55.80410388,-87.34316279
IsleOfMay,-1.645548516,55.80410388,-85.91840007
IsleOfMay,-2.054018006,55.81243988,-44.30791206
IsleOfMay,-2.045681894,55.81243988,-45.86073858
IsleOfMay,-2.037345782,55.81243988,-47.48265509
IsleOfMay,-2.02900967,55.81243988,-49.16920028
IsleOfMay,-2.020673558,55.81243988,-50.9166196
IsleOfMay,-2.012337446,55.81243988,-52.7203737
IsleOfMay,-2.004001334,55.81243988,-54.57401822
IsleOfMay,-1.995665222,55.81243988,-56.47164242
IsleOfMay,-1.98732911,55.81243988,-58.40822653
IsleOfMay,-1.978992998,55.81243988,-60.37745656
IsleOfMay,-1.970656886,55.81243988,-62.37123198
